# id | userId | screenName | utcOffset | createdAt | placeId | latitude | longitude | inReplyTo | sourceName | text
291863797092737024 | 235604587 | tukangdvd | -28800 | 2013-01-17 11:05:26 | fdcd221ac44fa326 | 50.0867 | 14.4189 | ? | tukangdvd | #AcakFilm gtuowy:nson tlsil tsngiadn 2010 Dan McCarthy, p:steel c:USA poin: 26
291863798330060801 | 428448664 | camilleplatypus | -18000 | 2013-01-17 11:05:26 | 27485069891a7938 | ? | ? | ? | web | I wake up, and the first thing I see is Audrey calling me San. That is gtgtgtgtgtgtgtgtgtgtgt
291863813240799232 | 478109091 | JuuliaYogo | 7200 | 2013-01-17 11:05:30 | ddcca24ee29ddff2 | 46.1826 | 6.14479 | ? | Twitter for iPhone | Dhabitude les choses comme sa sa matteint pas mais la cest bon cest fini .
291863824452186112 | 387274691 | AnneBenjadid | 3600 | 2013-01-17 11:05:32 | 8fc3c9b3e656452c | 47.4018 | 6.4969 | 291862874882732032 | Twitter for iPhone | @RebeuBerry bien et toi 
291863829749563393 | 29096616 | loveenora | -21600 | 2013-01-17 11:05:34 | 086752cb03de1d5d | 40.7232 | -73.9815 | ? | Twitter for iPhone | @JamesonCamp Can you text me
291863830131249153 | 384975682 | Kyleaquino94 | ? | 2013-01-17 11:05:34 | b6ea2e341ba4356f | 40.6451 | -73.7845 | ? | Instagram | Have a safe trip mom to the Philippines. Sad that you have to @ John F. Kennedy International Airport JFK http://t.co/5dY6egCD
291863831771230208 | 772313155 | Yas_Maghrib | 3600 | 2013-01-17 11:05:34 | a1b759dc059e346f | 46.2028 | 6.09602 | 291863669917241344 | Twitter for iPhone | @dorinalbania1 Aucune ide Ahahahah 
291863833146978304 | 57733705 | LavanteIsaac | -18000 | 2013-01-17 11:05:35 | 086752cb03de1d5d | 40.7306 | -73.9931 | ? | Twitter for Windows Phone | Ladies im the most beautiful girl in the world
291863843813072896 | 256002542 | Alexandroh82 | ? | 2013-01-17 11:05:37 | 086752cb03de1d5d | 40.7554 | -73.9856 | ? | Instagram | Morning NYC
291863846124154882 | 73987740 | ReelTalker | -18000 | 2013-01-17 11:05:38 | 27485069891a7938 | 40.6202 | -74.0374 | 291846813621813248 | Twitter for Android | @DawnMGibson thank you
291863855607459840 | 306406775 | _valoon | 3600 | 2013-01-17 11:05:40 | c3ada8d9b21cc111 | 46.8591 | 9.51994 | ? | Twitter for iPhone | ju boft mir. en guete
291863860447686657 | 458525804 | carme_torres | ? | 2013-01-17 11:05:41 | 27485069891a7938 | ? | ? | 252476160448016384 | web | @carme_torres is beautiful I love it 
291863864071573504 | 822189248 | ARRIGONIC | ? | 2013-01-17 11:05:42 | 2daa3f473f969c66 | 45.9219 | 6.71874 | 291863201262493696 | Twitter for iPhone | @EmaDepoilly
291863868408475648 | 57634890 | walliboss | 3600 | 2013-01-17 11:05:43 | 2a760c14c22cb68d | ? | ? | ? | Tweetbot for iOS | Nun Attack prsent au #forumblanc est un jeu dvelopp par @Frima avec des nuns et des guns http://t.co/uaOpFjCw
291863873307414530 | 26916511 | Anshulaa | -18000 | 2013-01-17 11:05:44 | d7ce64e73b86c6f0 | 40.8235 | -74.007 | 291863625575043072 | Twitter for iPhone | @Skinnyminniee__ lmao I know what it is I just dont wear it so I have no motivation to just do it. Unless were talking about you lt3
291863876490903552 | 474984923 | jparker978 | ? | 2013-01-17 11:05:45 | b6ea2e341ba4356f | 40.6469 | -73.7764 | ? | Twitter for iPad | Aruba
291863877027782656 | 182691516 | ravenalegria13 | -18000 | 2013-01-17 11:05:45 | 086752cb03de1d5d | 40.7506 | -73.9749 | ? | Twitter for Android | I also cant believe its Thursday already Where the fuck did my week go
291863877677899776 | 324323844 | BillelOrton | ? | 2013-01-17 11:05:45 | c58d5b0c1c241f2e | ? | ? | 291863455550566400 | web | @WWE_JCena no not me its you the jack ass from hell and not an alien from mars. b...ch a 
291863877849849856 | 68546869 | TheSweetCheek | -18000 | 2013-01-17 11:05:45 | 27485069891a7938 | 40.847 | -73.8579 | ? | Twitter for iPhone | O M G
291863898041245696 | 38644403 | hetspijtme | 3600 | 2013-01-17 11:05:50 | 27485069891a7938 | 40.6642 | -73.9386 | 291861901036642304 | Elise | @nathalie3111 Love is like the wind. You cant see it, but you can feel it. cc @BoukevHouten
291863900595572737 | 379240538 | JasminaGrand | ? | 2013-01-17 11:05:51 | 6c07f3233c333f95 | 46.5209 | 6.63741 | 291863383379169280 | Twitter for iPhone | @MeylieOnAir jespre quils se douchent... Mais on sait tous que la plupart des tudiants en priode dexam ne le font pas
291863906845069312 | 88543884 | Blog_UneLola | -10800 | 2013-01-17 11:05:52 | a2bf3911e64dd7b8 | 46.1788 | 6.25855 | 291863743300771840 | Twitter for iPhone | @Margaux_Jarry @adeliparis jen ai pas pour essayer 
291863909462331394 | 976424928 | BettyMeles | 3600 | 2013-01-17 11:05:53 | c3a6437e1b1a726d | 46.2198 | 6.14616 | ? | Twitter for iPhone | Bonjouuuuuur #ON
291863912838754304 | 75059346 | RitsukOo | -10800 | 2013-01-17 11:05:54 | a1043d611e0cc464 | 47.3651 | 7.34158 | 291863121243566081 | Twitter for Android | @JoeGourdin lol merchiiiii :D
291863916651360256 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:05:54 | b046074b1030a44d | 40.7077 | -74.0862 | ? | Twitter for iPhone | How u private your shit ..
291863938419802114 | 907729824 | ElsyMonteiro | 3600 | 2013-01-17 11:06:00 | 695f8353e33e60e0 | 46.1973 | 6.19141 | ? | Twitter for iPhone | Elle est chiante aussi Roh 
291863942203064320 | 629254769 | TaysonGian | 28800 | 2013-01-17 11:06:01 | 94965b2c45386f87 | ? | ? | 291863583913017344 | web | @cnagster Tang post mu ikit ke. Hahaha. Nanu pang masanting
291863953347321857 | 38179153 | rezaprabowo | 25200 | 2013-01-17 11:06:03 | 086752cb03de1d5d | ? | ? | 291861592797224960 | Tweetbot for iOS | @adhams ga sempet kayanya gw nyari2
291863957965262848 | 65465960 | YouAreMyArsenal | -18000 | 2013-01-17 11:06:04 | 65b4760a2b411e11 | 40.2695 | -75.0832 | 291863535791783936 | Twitter for iPhone | @dylan_fahy was thinking a little more important to Napoli
291863962612543490 | 976424928 | BettyMeles | 3600 | 2013-01-17 11:06:05 | c3a6437e1b1a726d | 46.2198 | 6.14615 | ? | Twitter for iPhone | Jvien de rentre dla school
291863965267525632 | 52987613 | MarkChainz | -18000 | 2013-01-17 11:06:06 | 65b4760a2b411e11 | 40.1577 | -74.9357 | ? | Twitter for iPhone | @Lauren___Doe omg nigg Jodeci cry for you
291863969902231553 | 28897281 | mike_ols | -18000 | 2013-01-17 11:06:07 | 086752cb03de1d5d | 40.7438 | -74.0063 | ? | Instagram | @realljs @nydoorman and I #luscious as #fuck #xoxo at richies table @ 1 Oak http://t.co/F8NcsvZP
291864009186103296 | 233670911 | Fonzarelli_Wave | -18000 | 2013-01-17 11:06:17 | b6ea2e341ba4356f | 40.6604 | -73.8255 | ? | Twitter for iPhone | Bout to shower n #rollup
291864010083680257 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:06:17 | b046074b1030a44d | 40.7077 | -74.0862 | 291863366182506496 | Twitter for iPhone | @mr_herring21 lol
291864037577338880 | 115988146 | ValaisMeteo | 3600 | 2013-01-17 11:06:23 | 51ae948e08959af7 | 46.02 | 7.75 | ? | twitterfeed | Mto Conditions for Zermatt, SZ at 11:00 am CET: Current Conditions: Unknown, 13 CForecast: Thu Mostly Cloud... http://t.co/Mc7WYQx2
291864041146703872 | 28211025 | josekicksass | -18000 | 2013-01-17 11:06:24 | 27485069891a7938 | 40.62 | -74.0005 | 291723100339441664 | Twitter for iPhone | @KarlaRebeca en una small media production company :
291864059945553921 | 18453662 | ecargva | -10800 | 2013-01-17 11:06:29 | c3a6437e1b1a726d | ? | ? | ? | Tweetbot for iOS | Mes cours dhistoire de lart tourne a la blague
291864061833015296 | 976424928 | BettyMeles | 3600 | 2013-01-17 11:06:29 | c3a6437e1b1a726d | 46.2198 | 6.14622 | ? | Twitter for iPhone | Jai foirer mon preuve de math. Putaain 
291864076047503361 | 52987613 | MarkChainz | -18000 | 2013-01-17 11:06:32 | 65b4760a2b411e11 | 40.1579 | -74.9357 | 291863796820099072 | Twitter for iPhone | @Iamchris_carter thats real shit tho
291864090865958912 | 387274691 | AnneBenjadid | 3600 | 2013-01-17 11:06:37 | 8fc3c9b3e656452c | 47.402 | 6.49688 | 291863386252247041 | Twitter for iPhone | @BABZ_QE jsuis ds la neige tg tg http://t.co/X8sd6jHW
291864105265033218 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:06:39 | b046074b1030a44d | 40.7077 | -74.0862 | 291863999623077888 | Twitter for iPhone | @itsDaddyLee @youlosintrue @youlosintrue girl Im serious
291864118137344000 | 1011939764 | RomainBoine | -36000 | 2013-01-17 11:06:42 | 24292aa21cb92cd8 | 47.2422 | 6.01596 | ? | Twitter for Android | Thomas mange avec les skatooze Peut etre une reconvertion
291864127452897280 | 14164775 | madial | 3600 | 2013-01-17 11:06:45 | 3acb748d0f1e9265 | 47.3741 | 8.52355 | 291864035488567296 | Tweetbot for iOS | @mmmatze ich liebe dich
291864129646493696 | 381976680 | Yelpzuerich | ? | 2013-01-17 11:06:45 | 3762f0997bd0c84b | 47.4983 | 8.72866 | ? | twitterfeed | Andr B.s Beitrag ber insiemepiadineria Winterthur 4/5 on Yelp: Als HeimwehWinterthurer bin ich oft in ... http://t.co/0zdg0zhr
291864137401774080 | 115443321 | TemptressDevil | 3600 | 2013-01-17 11:06:48 | cb6aa66f0c05a3d8 | 45.9566 | 10.3091 | 291863088276328449 | Twitter for iPad | @La_Polly92 well. http://t.co/rLGWs0TJ
291864149607202816 | 174373209 | estibenyankee | -36000 | 2013-01-17 11:06:50 | 27485069891a7938 | 40.8474 | -73.9112 | 291863992538894337 | Twitter for Android | @katherine_lc. Yeah is crazy jaja : :
291864161300930560 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:06:53 | b046074b1030a44d | 40.7078 | -74.0862 | 291863484390572032 | Twitter for iPhone | @smooth_slime oh Damn my b
291864163842666496 | 379240538 | JasminaGrand | ? | 2013-01-17 11:06:53 | 6c07f3233c333f95 | 46.5219 | 6.63978 | 291862923138179072 | Twitter for iPhone | @MeylieOnAir reposetoi bien maintenant moumou
291864166321491968 | 52987613 | MarkChainz | -18000 | 2013-01-17 11:06:54 | 65b4760a2b411e11 | 40.1579 | -74.9357 | ? | Twitter for iPhone | I hate getting out of bed when im really comfy
291864166401200128 | 132931975 | Blairidicule | 3600 | 2013-01-17 11:06:54 | 2fba0c613d956b79 | 47.6344 | 6.85358 | ? | Twitter for Android | Tocards ct de moi alerte rouge
291864173644763136 | 107562999 | marcjepson | ? | 2013-01-17 11:06:56 | dd26be6f16473902 | 46.0035 | 6.94659 | ? | Twitter for iPhone | Good luck to everyone tonight, not that you will need it Launch night of @cameowatford Theres a new king in Watford
291864203873120256 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:07:03 | b046074b1030a44d | 40.7078 | -74.0862 | ? | Twitter for iPhone | Hes sick
291864209678008321 | 26208193 | PojeMario | 3600 | 2013-01-17 11:07:04 | c799e2d3a79f810e | 45.8106 | 15.9837 | 291860186174484481 | Twitter for Windows Phone | @AntonijaBusic jos sam na traumi, pa isprobavam sporadicno, Ali ovo kaj sam do sad video je WOOW
291864210219073536 | 255725920 | TheUpperRoom0 | -18000 | 2013-01-17 11:07:04 | b6ea2e341ba4356f | 40.7099 | -73.898 | ? | Twitter for iPhone | #TeamFarj Farj is upon here in #NYC
291864217252941824 | 343197788 | kickalert | ? | 2013-01-17 11:07:06 | 086752cb03de1d5d | 40.7263 | -74.0058 | ? | kickalert | @Sahsworld @The_Proclaimers with Jp Jones at City Winery April 12, 2013: New York, NY, US http://t.co/e5tt6EKJ
291864218326671362 | 343197788 | kickalert | ? | 2013-01-17 11:07:06 | 086752cb03de1d5d | 40.7263 | -74.0058 | ? | kickalert | @Sahsworld @oakridgeboys at City Winery March 11, 2013: New York, NY, US http://t.co/vEoVxi4o
291864219324915712 | 348431625 | Mr_JSosa | -18000 | 2013-01-17 11:07:07 | 27485069891a7938 | 40.8761 | -73.8748 | ? | Twitter for iPhone | I guess sleep it is
291864233862381568 | 1092557371 | NolwennMagnan | 3600 | 2013-01-17 11:07:10 | 285e62bea5aaa4b4 | 47.0443 | 6.88405 | ? | Twitter for Android | Dans le bus avec @Maureen_Magnan lt3lt3lt3lt3
291864235896623108 | 1095013974 | faratpf | ? | 2013-01-17 11:07:11 | dfbf4ce81da97883 | 46.9935 | 6.93748 | 291864006694690817 | Twitter for Android | @mamanitotoris @EvaLongoria @NathiiTavares @ raha tsy hay mahadada lol
291864237817602048 | 629623787 | Enkela_velii | 3600 | 2013-01-17 11:07:11 | c3a6437e1b1a726d | 46.2126 | 6.13232 | 291667502939926528 | Twitter for Android | @NoaLarochelle et tu fait combien toi
291864239075901440 | 116005683 | JuraMeteo | 3600 | 2013-01-17 11:07:11 | a1043d611e0cc464 | 47.37 | 7.33 | ? | twitterfeed | Mto Conditions for Delemont, SZ at 11:19 am CET: Current Conditions: Fog, 4 CForecast: Thu Few Snow Showers... http://t.co/ftGgOvH0
291864243744153601 | 122341335 | StenRostov | 14400 | 2013-01-17 11:07:12 | 10097ef0a6522c1a | ? | ? | 291863728725557248 | web | @KorobkovRussia , . 
291864248714416128 | 230401670 | JacksonBoyz2012 | -32400 | 2013-01-17 11:07:14 | 27485069891a7938 | ? | ? | ? | web | #IJustWantYouToKnow Train insane Or stay the Same. gtgt
291864249712660480 | 497065018 | Kev_MCMXCV | 3600 | 2013-01-17 11:07:14 | d00ec6e03606c7b0 | 46.2549 | 6.94679 | 291859800684367872 | Twitter for iPhone | @Jeremm10 @danmeyer27 @robbisoul jannonce un massacre persoo
291864268415041536 | 583547325 | Norman__G | 28800 | 2013-01-17 11:07:18 | e0bf196c2d3e4397 | 47.181 | 8.52642 | 291863994749304832 | TweetDeck | @__earth neocolonialism
291864269694320640 | 18453662 | ecargva | -10800 | 2013-01-17 11:07:19 | c3a6437e1b1a726d | ? | ? | ? | Tweetbot for iOS | je comprend pas pourquoi on ne peut pas faire de la peinture impressionniste a la head, cest dbile. cest toi la dbile espce dabrutie
291864294793043968 | 68546869 | TheSweetCheek | -18000 | 2013-01-17 11:07:25 | 27485069891a7938 | 40.8471 | -73.8579 | ? | Twitter for iPhone | Not a happy morning, not a happy day
291864297947160576 | 629254769 | TaysonGian | 28800 | 2013-01-17 11:07:25 | 94965b2c45386f87 | ? | ? | ? | web | Swedish house mafia
291864299457093633 | 18453662 | ecargva | -10800 | 2013-01-17 11:07:26 | c3a6437e1b1a726d | ? | ? | ? | Tweetbot for iOS | Et a se projette artiste
291864301218705408 | 206332688 | Strong_Maria | 3600 | 2013-01-17 11:07:26 | fdcd221ac44fa326 | 50.0755 | 14.2621 | ? | Twitter for Android |  ... . ... ... ...
291864310337130496 | 425424323 | itsroland_ | -18000 | 2013-01-17 11:07:28 | 65b4760a2b411e11 | 40.4523 | -74.475 | ? | Twitter for Android | I still dont have someone to twin with : l
291864313151500288 | 14164775 | madial | 3600 | 2013-01-17 11:07:29 | 3acb748d0f1e9265 | 47.3742 | 8.52302 | 291864173023997952 | Tweetbot for iOS | @mmmatze uff.
291864315391270913 | 622916564 | NoaLarochelle | ? | 2013-01-17 11:07:30 | c3a6437e1b1a726d | 46.2044 | 6.14288 | 291864237817602048 | Twitter for iPhone | @Enkela_velii 1m58
291864322412519424 | 26208193 | PojeMario | 3600 | 2013-01-17 11:07:31 | c799e2d3a79f810e | 45.8106 | 15.9837 | 291863230719070208 | Twitter for Windows Phone | @samrich_ neki htc 8x :
291864329677049856 | 177718722 | SwaveyCHULOO | -18000 | 2013-01-17 11:07:33 | 27485069891a7938 | 40.8275 | -73.8662 | 291863966215458818 | Twitter for iPhone | @___Pebbsss up getting annoyed
291864331803557888 | 189072067 | yexianjingx | 28800 | 2013-01-17 11:07:33 | bec98271815d2329 | 45.8552 | 9.39602 | ? | OS X | ?
291864336710922240 | 145409900 | nadjaline | 3600 | 2013-01-17 11:07:35 | c3a6437e1b1a726d | 46.1899 | 6.15245 | ? | Twitter for iPhone | Pequenas oportunidades podem ser o incio de grandes empreendimentos
291864337604308992 | 324323844 | BillelOrton | ? | 2013-01-17 11:07:35 | c58d5b0c1c241f2e | ? | ? | 291864071823843328 | web | @windsofchangex follow me
291864338296348672 | 240260098 | Joe91192 | ? | 2013-01-17 11:07:35 | c799e2d3a79f810e | 36.8458 | 10.2689 | ? | foursquare | Im at MSB Lac 2 Campus Tunis http://t.co/Wnyde60w
291864342608084992 | 629623787 | Enkela_velii | 3600 | 2013-01-17 11:07:36 | c3a6437e1b1a726d | 46.2126 | 6.1323 | ? | Twitter for Android | Bonjour a vous quand meme 
291864361109188609 | 18453662 | ecargva | -10800 | 2013-01-17 11:07:40 | c3a6437e1b1a726d | ? | ? | ? | Tweetbot for iOS | Sucez ma queue les noobs
291864371980800000 | 350279803 | _leo_martin | 3600 | 2013-01-17 11:07:43 | c3a6437e1b1a726d | 46.2073 | 6.13992 | ? | Twitter for iPhone |  Mike Wong :
291864373377499136 | 464576623 | Ruben_RMCF | 7200 | 2013-01-17 11:07:43 | 28f11dd7e743a2b5 | 46.1862 | 6.10029 | 291861872423084032 | Twitter for iPhone | @AfrimTafi hahahaahahhh tcheu les bouchers
291864403542953985 | 174373209 | estibenyankee | -36000 | 2013-01-17 11:07:51 | 27485069891a7938 | 40.8474 | -73.9112 | 285572125203505152 | Twitter for Android | @Meybertolotti wow rojisaa por completo jaa nice : :
291864442596098049 | 568251457 | BastienMoutard | 7200 | 2013-01-17 11:08:00 | cd0517a6ea968d01 | 46.2076 | 6.18087 | ? | Twitter for iPhone | Mais il fait trop froid abuser #Congeler.
291864461617274880 | 782350458 | elizabetha_iii | 3600 | 2013-01-17 11:08:04 | c799e2d3a79f810e | 43.5229 | 16.5571 | 291849906841341952 | Twitter for Android | @kiki_shi evo me _
291864466956636160 | 41039319 | north_06 | -18000 | 2013-01-17 11:08:06 | 65e3a577f1940550 | 40.8862 | -73.9769 | ? | Twitter for iPhone | #teo @OneJetAtATime #NYJets #Jets Should the Jets draft TeO
291864470224003072 | 584946289 | Fiona2112 | ? | 2013-01-17 11:08:06 | dfbf4ce81da97883 | 46.9959 | 6.941 | ? | Twitter for Windows Phone | Jai troooop faim 
291864470752468992 | 327434189 | Jed_Lina | -10800 | 2013-01-17 11:08:07 | c799e2d3a79f810e | 46.0507 | 14.5122 | 291864255089737728 | Twitter for iPhone | @planetjedward hello
291864471750717440 | 360108579 | saif_mohamed | ? | 2013-01-17 11:08:07 | 227ab02aca7f4b08 | 49.7212 | 13.3504 | ? | Twitter for Android | Electrical Engineering turned out to be much harder than I ever thought these exams are freakishly difficult
291864478398681088 | 177718722 | SwaveyCHULOO | -18000 | 2013-01-17 11:08:08 | 27485069891a7938 | 40.8275 | -73.8662 | 291864166107598848 | Twitter for iPhone | @TheLittleOddKid nope
291864485319282688 | 38644403 | hetspijtme | 3600 | 2013-01-17 11:08:10 | 27485069891a7938 | 40.6642 | -73.9386 | 291861927326543872 | Elise | @TomassHH ow heerluk met Tomas
291864496828452864 | 47991041 | PrincessStina24 | -28800 | 2013-01-17 11:08:13 | b6ea2e341ba4356f | ? | ? | ? | web | i have an awesome friend lt3
291864503514169344 | 189959364 | paulikaf | -10800 | 2013-01-17 11:08:14 | 97e1bb19fa5f0f47 | 45.8844 | 8.54066 | ? | Twitter for iPhone | Que frio, porra
291864525521698817 | 233670911 | Fonzarelli_Wave | -18000 | 2013-01-17 11:08:20 | b6ea2e341ba4356f | 40.6636 | -73.8316 | ? | Twitter for iPhone | When u in the building its a sword fight ur clothes mustve came with feelings cuz they all tight
291864530596794370 | 224305921 | itsrachelslife | -21600 | 2013-01-17 11:08:21 | 27485069891a7938 | 40.629 | -73.9676 | ? | Twitter for iPhone | 16 says until snowboarding
291864554663727104 | 1016941560 | brandaod10 | ? | 2013-01-17 11:08:27 | 92de87a0cc08680c | 46.8117 | 7.11254 | ? | Twitter for iPhone | Mdr les gens qui mettent sa en janvier. #tyep http://t.co/CmZwnphR
291864556370800641 | 65464138 | AstridBaudRoche | 3600 | 2013-01-17 11:08:27 | 292fe0440b95ea41 | 46.1318 | 6.11455 | ? | HootSuite | #grandgeneve runion du bureau ARC assemble des lus franais a archamps
291864559663316992 | 629623787 | Enkela_velii | 3600 | 2013-01-17 11:08:28 | c3a6437e1b1a726d | 46.2126 | 6.13222 | 291667502939926528 | Twitter for Android | @NoaLarochelle eh bah ya une errreu psk je fait 1m60
291864568060325889 | 36941104 | bizzevan | 3600 | 2013-01-17 11:08:30 | c799e2d3a79f810e | 36.8312 | 10.1476 | ? | foursquare | John bassant lecture @ ENIT http://t.co/UM3CMSp1
291864596594176000 | 177718722 | SwaveyCHULOO | -18000 | 2013-01-17 11:08:37 | 27485069891a7938 | 40.8275 | -73.866 | ? | Twitter for iPhone | @TheRealJoyce_V morning
291864600171913219 | 28211025 | josekicksass | -18000 | 2013-01-17 11:08:37 | 27485069891a7938 | 40.62 | -74.0005 | ? | Twitter for iPhone | @MarielaVC17 happy birthday Mariela VelaSqueZ Blessings y que pases increible. Luv you clitty pie xoxoxo
291864601283424256 | 44639482 | Pirilicious | -28800 | 2013-01-17 11:08:38 | 086752cb03de1d5d | 40.8172 | -73.959 | ? | Twitter for Android | Cause Im The nigga nigga nigga
291864604089401344 | 206332688 | Strong_Maria | 3600 | 2013-01-17 11:08:38 | fdcd221ac44fa326 | 50.0778 | 14.2624 | ? | Twitter for Android |  ...
291864616227713024 | 224305921 | itsrachelslife | -21600 | 2013-01-17 11:08:41 | 27485069891a7938 | 40.629 | -73.9676 | ? | Twitter for iPhone | And 3 weeks until Im in arkansas
291864629917917184 | 26208193 | PojeMario | 3600 | 2013-01-17 11:08:45 | c799e2d3a79f810e | 45.8106 | 15.9837 | 291864365550952448 | Twitter for Windows Phone | @samrich_ jos se sprijateljujemo, Ali za sad smo si dobri jako 
291864650109296642 | 52987613 | MarkChainz | -18000 | 2013-01-17 11:08:49 | 65b4760a2b411e11 | 40.1579 | -74.9358 | ? | Twitter for iPhone | I fuck with everybody on twitter, even if I hate you outside twitter, I fucks with you on here tho
291864660322422784 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:08:52 | b046074b1030a44d | 40.7078 | -74.0862 | ? | Twitter for iPhone | Nigga be lookin 4 love on twitter
291864669642166272 | 52987613 | MarkChainz | -18000 | 2013-01-17 11:08:54 | 65b4760a2b411e11 | 40.1578 | -74.9358 | ? | Twitter for iPhone | ?
291864670367776768 | 405022393 | xIPrem | ? | 2013-01-17 11:08:54 | c3a6437e1b1a726d | 46.2143 | 6.13019 | 291722985159684096 | Twitter for iPhone | @Mylasone La plus shlag ya pas moyen :x
291864673505144832 | 593030003 | LeeJinHyun_Kiwi | 3600 | 2013-01-17 11:08:55 | f3bfc7dcc928977f | ? | ? | ? | web | I WANT BLOCK B IN FRANCE @ZICO92 Oppa stay strong please All BBC of the world are with you #FranceLoveBlockB http://t.co/zwoGeg98
291864679314235392 | 352443152 | photoscrisco | 3600 | 2013-01-17 11:08:57 | e6a4dfb0347445e6 | ? | ? | ? | web | Midi, un temps magnifique dans les Grisons, mais un vent dcorner les cocus http://t.co/V6cZgqZE
291864695466508289 | 206332688 | Strong_Maria | 3600 | 2013-01-17 11:09:00 | fdcd221ac44fa326 | 50.0778 | 14.2624 | ? | Twitter for Android |  ...
291864701686648832 | 629623787 | Enkela_velii | 3600 | 2013-01-17 11:09:02 | c3a6437e1b1a726d | 46.2126 | 6.13232 | ? | Twitter for Android | Mdr tageul
291864704320679936 | 211808538 | BAdDY3lLoWBiTcH | ? | 2013-01-17 11:09:02 | b046074b1030a44d | 40.7078 | -74.0862 | ? | Twitter for iPhone | ?
291864706975690752 | 385624859 | lilisheeva | 3600 | 2013-01-17 11:09:03 | ddcca24ee29ddff2 | 46.1876 | 6.13156 | ? | Twitter for iPhone | J y crois pas que mon tweet ait fait autant de bordel lol Vive les pauses pipi dans la nuit LOL
291864716924567552 | 549371989 | alminaljevo | ? | 2013-01-17 11:09:05 | c799e2d3a79f810e | ? | ? | ? | web | http://t.co/1tp9ew9a lt3
291864717901832192 | 976811467 | dborah_s | 3600 | 2013-01-17 11:09:05 | 9bfd4feabb508622 | 46.1707 | 6.14784 | ? | Twitter for iPhone | En cours on a fait le jeu ou faut se taper les doigts
291864761073795073 | 629254769 | TaysonGian | 28800 | 2013-01-17 11:09:16 | 94965b2c45386f87 | ? | ? | 291864603271499776 | web | @cnagster Wa sge. Good girls dont grow on trees. Hahahaha
291864789301477376 | 65465960 | YouAreMyArsenal | -18000 | 2013-01-17 11:09:23 | 65b4760a2b411e11 | 40.2694 | -75.0832 | 291864642509238273 | Twitter for iPhone | @dylan_fahy pretty much what Ive been trying to tell everyone.
291864796666667008 | 15034772 | GregmanR | -16200 | 2013-01-17 11:09:24 | 9c122d5408ac63fb | 47.3051 | 8.31519 | ? | foursquare | Im at Bahnhof BoswilBnzen Boswil, CH http://t.co/5pUfDoje
291864804241600512 | 272954576 | Vinke_KKB | 3600 | 2013-01-17 11:09:26 | c3a6437e1b1a726d | 46.2049 | 6.14687 | ? | Twitter for BlackBerry® | Dans la srie Friends on a la preuve par ab que lamiti homme/femme drape toujours: MonicaChandler, RossRachel, JoeyRachel
291864806309384192 | 976811467 | dborah_s | 3600 | 2013-01-17 11:09:27 | 9bfd4feabb508622 | 46.1708 | 6.14781 | ? | Twitter for iPhone | Jamais je perdrai a ce jeu 
291864825003376641 | 38644403 | hetspijtme | 3600 | 2013-01-17 11:09:31 | 27485069891a7938 | 40.6642 | -73.9386 | 291862373311082496 | Elise | @MYLIFEASALISHA_ lekker hoor
291864835484971008 | 74506350 | lionelrossier | 3600 | 2013-01-17 11:09:34 | fdb8b13745d79424 | 46.525 | 6.82741 | 291863711830917120 | Twitter for iPhone | @FrWagnon Estil la plupart du temps sur le banc Atil travailler a Liverpool
291864851230384130 | 212693707 | Eye_Canddy | -10800 | 2013-01-17 11:09:37 | fdcd221ac44fa326 | 50.0711 | 14.453 | ? | foursquare | Exam... litlle bit scared @ Vysok kola finann a sprvn VFS w/ 5 others http://t.co/ujrq2fFw
291864859333771264 | 976811467 | dborah_s | 3600 | 2013-01-17 11:09:39 | 9bfd4feabb508622 | 46.1708 | 6.14781 | ? | Twitter for iPhone | Je supporte trop bien la douleur
291864868842254336 | 458806920 | karriglazka | ? | 2013-01-17 11:09:41 | 3df4d62cc21805f6 | 47.5373 | 7.57402 | ? | Instagram |  #basel #ilovebazel #instaweather #instaweatherpro #sky #snow #weather #winte @ Schloss Binningen http://t.co/GEJE3mUe
291864886223441920 | 1074215052 | MoneyMev1 | 3600 | 2013-01-17 11:09:46 | c799e2d3a79f810e | ? | ? | ? | web | When u in the strrets 4real everyone love ya, so watch the hoes and the money
291864905265577984 | 558777563 | Flaaaviiiiaaa | 3600 | 2013-01-17 11:09:50 | 2abbf9c80ee8ab87 | 46.9738 | 9.5924 | ? | Twitter for iPhone | I kann au ppert liaba wo kai Arm oder Bei het, vocher hanni au ppert gliabt wo kai Herz het
291864917336813568 | 327156675 | alexxxengland | -18000 | 2013-01-17 11:09:53 | 086752cb03de1d5d | ? | ? | ? | web | haha SEC football. Real football, real girlfriends.
291864920826449920 | 432906978 | MichaelHolics | 3600 | 2013-01-17 11:09:54 | 24292aa21cb92cd8 | 47.2146 | 5.97703 | ? | Twitter for iPhone | Proud of the #MJFam
